genre,label,loudness,energy,tempo,danceability,release_date
Pop,XL Recordings,-8.64,0.09,154.26,0.63,2022-09-22
Pop,Island Records,-4.49,0.98,104.46,0.86,2022-01-27
Pop,Columbia,-1.96,0.13,75.23,0.87,2017-02-15
Pop,Sony Music,-21.2,0.21,99.32,0.94,2024-04-30
Pop,XL Recordings,-14.12,0.64,187.28,0.4,2024-05-16
Pop,Sony Music,-34.53,0.38,100.12,0.4,2017-09-04
Pop,XL Recordings,-39.86,0.34,107.84,0.48,2017-06-19
Pop,Columbia,-45.94,0.51,132.03,0.5,2018-11-25
Pop,Universal Music,-12.38,0.31,180.95,0.98,2021-06-08
Pop,XL Recordings,-37.41,0.06,110.93,0.54,2023-04-04
Pop,XL Recordings,-52.44,0.22,80.34,0.16,2016-10-03
Pop,XL Recordings,-47.72,0.84,168.82,0.27,2025-12-25
Pop,Columbia,-29.96,0.31,156.63,0.84,2025-06-15
Pop,Sony Music,-17.17,0.11,123.06,0.18,2020-08-03
Pop,XL Recordings,-54.27,0.19,61.02,0.73,2019-06-13
Pop,Columbia,-1.87,0.86,184.06,0.17,2024-03-14
Pop,Sony Music,-21.5,0.87,72.59,0.07,2025-06-10
Pop,Sony Music,-25.44,0.49,104.7,0.63,2024-07-23
Pop,XL Recordings,-12.05,0.27,137.7,0.88,2023-10-11
Pop,Columbia,-4.13,0.77,89.79,0.29,2025-11-08
Pop,Columbia,-37.27,0.41,146.14,0.36,2023-08-21
Pop,Columbia,-19.99,0.65,162.09,0.75,2022-08-07
Pop,Sony Music,-53.5,0.58,137.39,0.84,2021-05-10
Pop,Warner Music,-27.33,0.89,171.87,0.33,2015-01-15
Pop,Columbia,-32.94,0.21,116.64,0.66,2023-08-10
Pop,Island Records,-51.08,0.15,100.74,0.53,2023-05-11
Pop,Columbia,-14.64,0.23,131.78,0.36,2018-10-15
Pop,Universal Music,-18.22,0.95,67.09,0.92,2016-07-27
Pop,Island Records,-22.02,0.75,183.43,0.16,2015-07-17
Pop,EMI,-44.85,0.83,83.42,0.47,2019-09-27
Pop,Warner Music,-1.85,0.8,134.63,0.76,2021-08-25
Pop,Warner Music,-54.93,0.63,150.78,0.52,2025-06-09
Pop,Universal Music,-21.13,0.26,167.01,0.69,2016-03-05
Pop,Island Records,-1.28,0.68,130.83,0.18,2020-04-20
Pop,Warner Music,-2.18,0.14,124.12,0.85,2022-01-05
Pop,Sony Music,-12.5,0.35,132.86,0.1,2019-09-04
Pop,Columbia,-15.27,0.91,141.48,0.34,2018-08-30
Pop,Sony Music,-27.78,0.62,186.56,0.97,2021-09-15
Pop,Columbia,-49.43,0.31,199.55,0.35,2015-09-11
Pop,Island Records,-24.96,0.23,193.07,0.65,2024-09-01
Pop,Island Records,-23.64,0.84,178.07,0.31,2025-04-06
Pop,Sony Music,-19.75,0.54,80.61,0.85,2025-07-28
Pop,Sony Music,-13.11,0.44,63.93,0.31,2023-07-13
Pop,Sony Music,-15.5,0.4,83.11,0.25,2015-08-08
Pop,Columbia,-10.31,0.16,73.33,0.25,2025-03-16
Pop,Warner Music,-46.7,0.2,65.62,0.35,2021-08-13
Pop,EMI,-27.8,0.65,85.86,0.26,2021-10-23
Pop,Universal Music,-35.91,0.53,126.45,0.77,2015-06-11
Pop,Warner Music,-43.44,0.31,189.16,0.86,2018-12-11
Pop,XL Recordings,-24.34,0.52,168.84,0.34,2024-09-12
Pop,Island Records,-44.01,0.6,165.79,0.37,2017-02-14
Pop,Sony Music,-19.4,0.08,170.28,0.06,2021-03-27
Pop,Warner Music,-32.06,0.86,139.88,0.15,2020-07-19
Pop,Columbia,-15.46,0.02,85.54,0.69,2015-09-18
Pop,EMI,-45.54,0.45,147.66,0.36,2019-10-05
Pop,EMI,-9.22,0.05,156.5,0.24,2021-08-25
Pop,Universal Music,-47.72,0.68,73.46,0.54,2018-01-05
Pop,Columbia,-54.27,0.85,153.82,0.44,2022-06-30
Pop,EMI,-31.68,0.83,181.41,0.36,2020-09-06
Pop,Sony Music,-12.56,0.39,108.95,0.97,2019-06-13
Pop,Warner Music,-2.68,0.48,73.21,0.22,2023-02-22
Pop,Warner Music,-3.51,0.51,69.17,0.98,2022-03-17
Pop,Universal Music,-6.65,0.9,147.72,0.95,2022-07-26
Pop,XL Recordings,-5.4,0.9,116.57,0.97,2015-02-08
Pop,Sony Music,-49.49,0.76,67.33,0.3,2017-11-21
Pop,Island Records,-37.69,0.52,112.94,0.44,2022-01-15
Pop,Sony Music,-21.75,0.67,140.44,0.07,2016-04-26
Pop,Columbia,-36.25,0.34,145.61,0.76,2024-09-16
Pop,Sony Music,-18.82,0.84,85.35,0.31,2025-03-20
Pop,EMI,-47.88,0.63,142.22,0.82,2018-11-25
Pop,XL Recordings,-14.69,0.87,143.09,0.92,2025-12-27
Pop,Sony Music,-37.92,0.29,186.18,0.61,2019-06-29
Pop,Universal Music,-7.66,0.11,110.37,0.13,2023-04-18
Pop,Warner Music,-32.65,0.81,80.15,0.23,2021-05-28
Pop,Island Records,-32.76,0.72,154.08,0.25,2018-11-18
Pop,Sony Music,-47.43,0.38,166.01,0.17,2019-11-10
Pop,Columbia,-26.66,0.24,70.9,0.59,2025-02-28
Pop,Island Records,-54.43,0.64,132.61,0.31,2018-10-12
Pop,Island Records,-43.24,0.97,70.87,0.26,2015-10-28
Pop,EMI,-29.04,0.35,164.83,0.13,2024-11-02
Pop,Universal Music,-42.14,0.23,121.37,0.82,2019-10-31
Pop,Columbia,-28.67,0.22,179.48,0.41,2018-07-03
Pop,Sony Music,-10.94,0.23,87.48,0.38,2021-07-10
Pop,Sony Music,-17.23,0.77,195.37,0.31,2016-06-08
Pop,Warner Music,-38.15,0.13,159.4,0.54,2020-03-04
Pop,Sony Music,-24.35,0.95,141.44,0.32,2020-04-21
Pop,Universal Music,-44.22,0.61,184.33,0.93,2025-10-26
Pop,Universal Music,-43.93,0.76,76.81,0.13,2022-04-13
Pop,Island Records,-7.04,0.56,167.77,0.96,2025-09-14
Pop,Universal Music,-8.07,0.48,70.31,0.12,2019-08-16
Pop,Columbia,-6.49,0.36,117.59,0.7,2015-10-04
Pop,EMI,-21.11,0.94,175.62,0.28,2024-02-13
Pop,Universal Music,-46.17,0.24,115.13,0.96,2021-09-11
Pop,Universal Music,-19.79,0.76,145.13,0.26,2018-12-03
Pop,Sony Music,-36.57,0.76,189.84,0.51,2015-04-12
Pop,Warner Music,-12.34,0.1,83.07,0.82,2015-10-05
Pop,Island Records,-17.9,0.27,192.37,0.1,2020-01-29
Pop,XL Recordings,-37.68,0.6,191,0.27,2015-11-25
Pop,Columbia,-26.71,0.97,84.21,0.71,2017-06-07
Pop,Warner Music,-18.91,0.61,170.26,0.05,2020-05-23
Pop,EMI,-11.79,0.06,132.9,0.63,2015-01-10
Pop,Columbia,-41.15,0.75,194.18,0.9,2024-10-12
Pop,Columbia,-37.62,0.24,169.08,0.19,2023-08-19
Pop,Sony Music,-47.42,0.07,194.23,0.93,2021-09-08
Pop,EMI,-41.86,0.96,66.55,0.48,2017-10-24
Pop,Island Records,-54.28,0.99,106.35,0.06,2017-03-27
Pop,Universal Music,-47.87,0.55,184.09,0.34,2017-01-23
Pop,EMI,-9.95,0.15,194.49,0.08,2024-06-09
Pop,Sony Music,-1.53,0.32,83.34,0.73,2024-02-04
Pop,Island Records,-17.61,0.84,100.36,0.77,2024-12-25
Pop,Warner Music,-17.94,0.96,193.73,0.07,2024-11-20
Pop,Universal Music,-44.44,0.23,161.68,0.58,2016-03-04
Pop,Columbia,-51.6,0.3,161.21,0.77,2025-10-16
Pop,Sony Music,-19.48,0.08,163.79,0.59,2017-07-05
Pop,EMI,-5.54,0.94,79.8,0.83,2016-03-01
Pop,Universal Music,-39.87,0.95,148.49,0.52,2022-06-13
Pop,XL Recordings,-38.83,0.64,109.45,0.42,2021-06-14
Pop,XL Recordings,-27.03,0.81,183.65,0.17,2023-05-31
Pop,Sony Music,-39.26,0.33,179.8,0.09,2023-07-19
Pop,XL Recordings,-43.81,0.53,83.69,0.55,2022-11-09
Pop,EMI,-23.73,0.77,66.1,0.17,2025-08-22
Pop,EMI,-46.87,0.75,62.33,0.06,2017-04-23
Pop,Universal Music,-53.3,0.3,89.74,0.06,2020-01-13
Pop,Warner Music,-19.67,0.29,185.17,0.12,2020-03-18
Pop,Island Records,-20.93,0.68,117.99,0.43,2018-04-09
Pop,Universal Music,-10.41,0.48,92.72,0.46,2018-07-16
Pop,XL Recordings,-34.06,0.51,113.2,0.45,2018-04-07
Pop,EMI,-6.26,0.11,139.1,0.44,2015-09-08
Pop,Warner Music,-17.77,0.86,97.77,0.65,2015-02-18
Pop,Columbia,-17.34,0.73,87.11,0.54,2018-09-14
Pop,Sony Music,-11.86,0.79,186.38,0.49,2024-07-22
Pop,Sony Music,-23.48,0.15,119.37,0.85,2021-02-09
Pop,XL Recordings,-33.25,0.77,187.29,0.65,2021-11-18
Pop,Sony Music,-43.29,0.73,197.45,0.12,2018-07-09
Pop,Sony Music,-49.89,0.39,60.9,0.29,2022-10-02
Pop,Warner Music,-40.37,0.23,89.47,0.07,2018-02-18
Pop,XL Recordings,-39.12,0.73,132.48,0.67,2024-09-07
Pop,EMI,-34.05,0.35,113.01,0.66,2015-10-10
Pop,XL Recordings,-31.94,0.05,91.35,0.99,2021-07-04
Pop,Island Records,-21.93,0.09,176.02,0.61,2025-09-04
Pop,XL Recordings,-8.1,0.4,107.28,0.8,2024-11-05
Pop,Warner Music,-52.63,0.39,120.23,0.55,2021-09-20
Pop,XL Recordings,-34.19,0.23,170.08,0.5,2016-05-25
Pop,XL Recordings,-54.15,0.61,134.66,0.86,2016-10-15
Pop,Island Records,-50.5,0.05,197.16,0.07,2017-12-31
Pop,Warner Music,-12.48,0.83,92.53,0.81,2015-11-15
Pop,Island Records,-32.88,0.85,115.13,0.48,2017-06-16
Pop,Island Records,-51.58,0.18,89.1,0.82,2017-04-24
Pop,XL Recordings,-39.29,0.15,130.17,0.57,2020-07-02
Pop,XL Recordings,-44.01,0.91,78.09,0.9,2022-03-13
Pop,XL Recordings,-31.17,0.9,175.24,0.16,2020-09-11
Pop,Island Records,-26.39,0.85,154.53,0.1,2021-08-24
Pop,Island Records,-44.97,0.6,172.84,0.71,2015-06-16
Pop,Island Records,-46.85,0.14,97.87,0.64,2023-10-05
Pop,EMI,-2.92,0.46,146.83,0.37,2023-11-19
Pop,Universal Music,-31.47,0.22,188.81,0.92,2024-05-21
Pop,Columbia,-24.48,0.93,135.94,0.67,2017-07-27
Pop,Universal Music,-52.83,0.62,193.36,0.79,2015-07-12
Pop,Island Records,-1.24,0.2,84.71,0.14,2018-04-27
Pop,Sony Music,-35.09,0.41,145.6,0.74,2022-12-06
Pop,EMI,-38.15,0.96,135.29,0.76,2021-07-27
Pop,XL Recordings,-23.58,0.48,127.86,0.63,2023-06-04
Pop,EMI,-6.23,0.86,78.81,0.45,2015-08-18
Pop,Universal Music,-31.22,0.93,158.56,0.59,2020-03-02
Pop,Universal Music,-54.2,0.03,133.7,0.43,2018-03-29
Pop,XL Recordings,-51.67,0.98,186.36,0.28,2019-12-14
Pop,XL Recordings,-22.56,0.53,164.03,0.72,2019-01-30
Pop,Universal Music,-39.23,0.96,126.77,0.66,2019-01-12
Pop,Universal Music,-13.85,0.73,181.55,0.94,2019-12-12
Pop,Universal Music,-46.89,0.89,126.15,0.83,2020-04-26
Pop,Columbia,-32.14,0.45,108.48,0.45,2020-05-22
Pop,Universal Music,-52.97,0.81,104.92,0.63,2015-03-26
Pop,Universal Music,-4.92,0.14,193.23,0.36,2023-07-25
Pop,Universal Music,-14.99,0.69,96.93,0.83,2021-07-21
Pop,Universal Music,-47.87,0.38,109.76,0.27,2024-01-18
Pop,Island Records,-3.04,0.97,195.45,0.12,2020-09-10
Pop,Island Records,-41.21,0.29,177.06,0.73,2018-10-04
Pop,Universal Music,-37.95,0.44,169.75,0.94,2024-07-03
Pop,Sony Music,-34.75,0.27,154.22,0.89,2022-08-02
Pop,Sony Music,-31.77,0.25,103.76,0.59,2015-09-26
Pop,Columbia,-21.9,0.58,68.42,0.06,2018-12-04
Pop,XL Recordings,-52.11,0.24,176.87,0.58,2023-11-06
Pop,Columbia,-19.26,0.55,94.65,0.52,2022-01-26
Pop,Island Records,-53.25,0.71,78.14,0.2,2022-09-03
Pop,Universal Music,-27.43,0.69,180.87,0.74,2018-08-05
Pop,Universal Music,-29.75,0.47,64.54,0.6,2022-08-04
Pop,Sony Music,-2.13,0.48,144.68,0.49,2018-02-14
Pop,Sony Music,-28.24,0.6,191.73,0.21,2024-05-22
Pop,EMI,-45.22,0.15,130.79,0.45,2020-04-07
Pop,EMI,-51.38,0.76,63.98,0.36,2020-09-26
Pop,Sony Music,-8.72,0.66,191.72,0.16,2021-03-29
Pop,XL Recordings,-26.32,0.38,95.86,0.52,2018-12-07
Pop,EMI,-28.3,0.39,118.09,0.45,2019-12-04
Pop,XL Recordings,-8.92,0.23,138.2,0.38,2023-03-22
Pop,Sony Music,-19.02,0.12,151.6,0.71,2020-09-06
Pop,Warner Music,-35.48,0.7,164.92,0.96,2020-05-13
Pop,Sony Music,-13.38,0.13,134.26,0.42,2016-01-23
Pop,EMI,-26.3,0.6,188.82,0.13,2025-10-16
Pop,EMI,-40.8,0.26,129.99,0.24,2018-12-19
Pop,Sony Music,-39.24,0.9,179.05,0.8,2022-10-04
Pop,Island Records,-22.8,0.23,149.33,0.16,2021-01-25
Pop,EMI,-37.7,0.38,134.27,0.12,2022-05-02
Pop,Island Records,-43.95,0.42,142.14,0.07,2021-11-02
Pop,Universal Music,-22.88,0.33,80.88,0.52,2024-12-01
Pop,Island Records,-36.76,0.8,156.23,0.31,2017-06-05
Pop,EMI,-39.74,0.12,64.02,0.13,2024-09-27
Pop,Universal Music,-40.42,0.8,197.85,0.5,2015-11-05
Pop,Columbia,-13.12,0.62,103.45,0.33,2019-01-07
Pop,Island Records,-11.58,0.55,101.71,0.96,2021-10-28
Pop,Universal Music,-33.8,0.04,146.91,0.44,2018-07-05
Pop,Warner Music,-3.97,0.89,89.86,0.56,2022-10-26
Pop,Universal Music,-6.09,0.35,184.84,0.47,2015-12-12
Pop,EMI,-16.7,0.65,71.23,0.38,2016-11-18
Pop,Universal Music,-13.48,0.5,191.21,0.83,2018-11-18
Pop,Universal Music,-31.85,0.91,87.17,0.41,2018-11-26
Pop,EMI,-40.55,0.2,103.08,0.27,2022-01-21
Pop,Island Records,-34.17,0.83,152.16,0.59,2022-02-05
Pop,EMI,-39.18,0.76,134.71,0.68,2024-02-04
Pop,EMI,-27.2,0.1,183.3,0.3,2021-12-09
Pop,Columbia,-3.18,0.8,140,0.2,2022-02-26
Pop,XL Recordings,-21.59,0.77,110.98,0.47,2015-08-04
Pop,Universal Music,-21.83,0.48,110.58,0.07,2021-03-01
Pop,Island Records,-51.28,0.69,122.33,0.52,2019-02-17
Pop,Sony Music,-12.34,0.12,199.62,0.98,2019-07-08
Pop,Columbia,-34.72,0.87,105.66,0.17,2021-09-12
Pop,Columbia,-35.06,0.45,60.7,0.28,2022-06-25
Pop,Island Records,-7.32,0.5,178.45,0.73,2015-10-26
Pop,Sony Music,-29.87,0.18,85.34,0.24,2024-08-18
Pop,Universal Music,-25.82,0.88,178.49,0.98,2018-01-12
Pop,EMI,-9.65,0.59,120.01,0.24,2015-01-06
Pop,Warner Music,-31.38,0.95,137.97,0.54,2015-03-08
Pop,Sony Music,-32.94,0.27,162.01,0.53,2023-02-20
Pop,EMI,-41.18,0.9,120.22,0.38,2015-09-23
Pop,Universal Music,-16.56,0.99,65.28,0.13,2025-04-15
Pop,Warner Music,-6.77,0.95,141.66,0.38,2020-07-30
Pop,Sony Music,-36.51,0.79,67.19,0.51,2022-02-07
Pop,Island Records,-32.74,0.38,193.65,0.76,2025-04-07
Pop,Warner Music,-10.71,0.36,104.63,0.27,2019-08-16
Pop,Island Records,-15.39,0.8,68.72,0.9,2022-07-31
Pop,Island Records,-43.87,0.08,62.42,0.46,2021-10-23
Pop,Columbia,-5.57,0.26,150.46,0.2,2025-08-03
Pop,Island Records,-47.04,0.16,142.5,0.36,2017-10-07
Pop,Warner Music,-21.18,0.07,92.02,0.8,2019-02-05
Pop,Universal Music,-49.88,0.51,66,0.83,2016-06-25
Pop,Universal Music,-26.96,0.66,180.78,0.96,2018-12-27
Pop,Sony Music,-1.38,0.85,194.54,0.81,2015-10-19
Pop,EMI,-54.62,0.57,61.11,0.55,2016-12-27
Pop,EMI,-28.53,0.92,60.2,0.13,2023-05-12
Pop,Universal Music,-28.5,0.86,84.42,0.11,2018-08-22
Pop,Columbia,-34.72,0.61,128.55,0.46,2023-07-15
Pop,XL Recordings,-52.48,0.56,89.61,0.44,2023-05-07
Pop,EMI,-30.45,0.81,69.58,0.2,2017-07-10
Pop,XL Recordings,-13.35,0.52,129.64,0.53,2018-04-16
Pop,Island Records,-23.67,0.24,176.17,0.2,2015-05-04
Pop,Island Records,-17.48,0.91,132.66,0.83,2016-11-21
Pop,Sony Music,-27.01,0.17,167.56,0.3,2020-07-14
Pop,Warner Music,-45.54,0.86,139.78,0.6,2021-05-14
Pop,Island Records,-33.87,0.93,104.69,0.71,2025-06-05
Pop,Columbia,-15.49,0.76,80.26,0.09,2017-10-10
Pop,Columbia,-14.47,0.54,76.74,0.73,2016-12-26
Pop,Universal Music,-8.77,0.55,153.17,0.44,2025-04-23
Pop,Warner Music,-39.01,0.56,193.18,0.94,2017-02-20
Pop,Sony Music,-2.24,0.04,114.13,0.82,2017-08-16
Pop,XL Recordings,-41.98,0.43,87.61,0.39,2019-09-12
Pop,XL Recordings,-9.56,0.05,94.81,0.37,2025-12-11
Pop,Warner Music,-5.31,0.41,174.23,0.77,2024-08-01
Pop,Sony Music,-36.69,0.74,177.57,0.87,2019-05-29
Pop,Sony Music,-32.17,0.82,198.96,0.72,2018-05-25
Pop,XL Recordings,-25.74,0.39,151.25,0.06,2020-07-15
Pop,EMI,-5.82,0.58,121.96,0.11,2016-08-10
Pop,XL Recordings,-23,0.59,149.88,0.12,2015-11-13
Pop,Columbia,-17.69,0.71,147.26,0.47,2019-02-17
Pop,Columbia,-51.43,0.98,94.19,0.44,2021-06-18
Pop,Sony Music,-20.14,0.46,115.36,0.67,2018-09-09
Pop,Warner Music,-51.57,0.72,105.74,0.65,2021-02-25
Pop,Warner Music,-21.13,0.65,86.54,0.45,2018-02-20
Pop,XL Recordings,-19.02,0.25,108.53,0.89,2015-08-01
Pop,EMI,-34.98,0.56,182.5,0.84,2015-07-10
Pop,EMI,-19.77,0.25,143.88,0.09,2019-08-21
Pop,Warner Music,-15.57,0.27,146.47,0.14,2015-05-12
Pop,XL Recordings,-2.59,0.54,72.68,0.95,2018-11-10
Pop,Sony Music,-15.3,0.96,198.76,0.65,2023-06-25
Pop,Columbia,-9.86,0.56,186.26,0.75,2023-11-17
Pop,XL Recordings,-44.61,0.97,177.31,0.34,2015-11-21
Pop,Warner Music,-29.21,0.56,128.63,0.08,2021-02-22
Pop,Columbia,-7.97,0.33,61.89,0.4,2019-12-22
Pop,Sony Music,-47.51,0.39,136.05,0.25,2024-10-16
Pop,EMI,-16.29,0.54,144.05,0.75,2016-12-01
Pop,EMI,-42.37,0.82,193.8,0.93,2021-09-08
Pop,Island Records,-3.58,0.55,162.71,0.8,2021-12-31
Pop,Warner Music,-36.58,0.79,181.8,0.63,2016-04-09
Pop,Island Records,-49.15,0.31,63.83,0.51,2021-01-12
Pop,EMI,-32.59,0.02,86.96,0.33,2025-03-24
Pop,XL Recordings,-27.39,0.69,83.67,0.65,2022-10-01
Pop,Columbia,-33.2,0.1,183.03,0.96,2024-05-14
Pop,EMI,-54.77,0.45,193.32,0.16,2020-07-08
Pop,Warner Music,-10.98,0.61,116.54,0.4,2019-04-15
Pop,Island Records,-11.41,0.74,114.83,0.07,2021-07-30
Pop,Columbia,-34.9,0.39,153.08,0.05,2016-05-01
Pop,Universal Music,-43.86,0.11,184.06,0.1,2017-02-27
Pop,Universal Music,-43.61,0.97,162.57,0.95,2018-10-06
Pop,Columbia,-22.13,0.16,188.25,0.22,2025-08-01
Pop,Warner Music,-1.05,0.59,197.29,0.34,2020-09-30
Pop,Universal Music,-29.29,0.91,128.86,0.57,2022-09-09
Pop,Universal Music,-49.96,0.21,196.17,0.77,2025-09-13
Pop,Sony Music,-16.23,0.6,122.13,0.24,2021-03-11
Pop,Island Records,-40.26,0.44,84.18,0.58,2015-03-22
Pop,Sony Music,-20.52,0.16,82.77,0.74,2016-02-20
Pop,Columbia,-22.88,0.89,161.2,0.65,2020-07-19
Pop,Universal Music,-36.63,0.66,99.36,0.94,2016-03-01
Pop,Universal Music,-1.41,0.91,116.62,0.22,2016-06-08
Pop,XL Recordings,-43.21,0.38,184.68,0.93,2024-03-15
Pop,Sony Music,-16.5,0.83,87.88,0.88,2019-06-05
Pop,Warner Music,-3.45,0.39,112.98,0.75,2017-05-28
Pop,EMI,-22.27,0.59,62.57,0.65,2023-11-13
Pop,Sony Music,-11.12,0.82,106.9,0.93,2023-07-30
Pop,Island Records,-40.7,0.25,64.78,0.17,2015-11-16
Pop,Warner Music,-24.9,0.53,84.02,0.39,2024-03-10
Pop,Sony Music,-43.7,0.26,189.98,0.61,2015-05-04
Pop,Island Records,-37.28,0.03,115.96,0.09,2023-03-27
Pop,EMI,-30.99,0.23,187.04,0.33,2015-07-08
Pop,Universal Music,-6.14,0.72,70.94,0.73,2022-07-02
Pop,EMI,-30.25,0.41,190.3,0.12,2025-01-25
Pop,Warner Music,-16.62,0.42,199.08,0.39,2025-09-15
Pop,XL Recordings,-2.84,0.6,76.98,0.79,2020-11-25
Pop,Universal Music,-31.7,0.91,104.49,0.78,2018-01-12
Pop,Sony Music,-19.68,0.35,162.56,0.07,2023-09-15
Pop,Universal Music,-8.64,0.22,151.31,0.93,2016-01-01
Pop,Universal Music,-31.04,0.33,119.43,0.42,2016-08-28
Pop,Sony Music,-15.13,0.7,182.42,0.32,2016-03-27
Pop,Sony Music,-24.99,0.13,153.22,0.31,2019-11-03
Pop,Columbia,-5.9,0.96,170.57,0.82,2017-03-18
Pop,Island Records,-31.46,0.8,196.36,0.81,2018-02-24
Pop,EMI,-53.69,0.42,77.31,0.11,2016-12-06
Pop,Sony Music,-43.61,0.68,111,0.4,2015-10-09
Pop,Sony Music,-5.19,0.11,110.07,0.1,2019-12-10
Pop,Sony Music,-2.2,0.18,195.39,0.07,2022-04-24
Pop,Universal Music,-6.51,0.46,110.6,0.3,2019-08-21
Pop,Island Records,-45.82,0.27,122.03,0.15,2018-03-24
Pop,Warner Music,-15.87,0.93,151.96,0.51,2015-12-09
Pop,EMI,-39.33,0.46,109.66,0.56,2016-03-05
Pop,XL Recordings,-48.36,0.78,89.97,0.47,2022-02-13
Pop,Sony Music,-36.75,0.16,127.74,0.59,2021-03-29
Pop,XL Recordings,-13.85,0.06,69.41,0.86,2025-01-22
Pop,Universal Music,-7.19,0.56,106.55,0.34,2018-03-17
Pop,Island Records,-9.22,0.78,173.62,0.89,2019-10-27
Pop,Universal Music,-30.89,0.42,160.14,0.59,2015-08-10
Pop,EMI,-47.01,0.62,114.49,0.29,2024-09-05
Pop,Warner Music,-51.54,0.48,128.98,0.27,2015-04-25
Pop,XL Recordings,-53.01,0.82,90.01,0.61,2021-02-11
Pop,XL Recordings,-5.45,0.08,128.21,0.75,2023-03-15
Pop,EMI,-4.19,0.94,171.78,0.96,2017-11-18
Pop,XL Recordings,-18.79,0.57,132.09,0.77,2024-12-25
Pop,XL Recordings,-23.27,0.27,133.59,0.19,2020-09-04
Pop,Warner Music,-46.58,0.7,144.11,0.81,2015-12-15
Pop,Universal Music,-35.33,0.29,186.15,0.96,2025-08-01
Pop,Universal Music,-16.69,0.58,168.08,0.17,2024-01-03
Pop,Columbia,-14.06,0.19,107.66,0.89,2018-11-06
Pop,Island Records,-1.75,0.74,80.86,0.5,2019-04-15
Pop,XL Recordings,-53.48,0.96,108.58,0.18,2021-07-27
Pop,Warner Music,-21.11,0.52,71.54,0.56,2021-03-13
Pop,Warner Music,-16.99,0.11,109.61,0.11,2021-06-24
Pop,XL Recordings,-48.53,0.3,177.73,0.41,2018-04-28
Pop,Sony Music,-49.26,0.65,112.65,0.35,2023-03-28
Pop,Island Records,-27.7,0.66,158,0.69,2023-10-16
Pop,EMI,-50.72,0.03,153.74,0.2,2023-03-11
Pop,Island Records,-37.3,0.83,150.89,0.6,2024-06-03
Pop,Sony Music,-17.19,0.46,104.45,0.91,2025-08-27
Pop,Sony Music,-24.13,0.31,60.58,0.42,2018-10-24
Pop,XL Recordings,-38.16,0.67,98.26,0.26,2023-02-16
Pop,Universal Music,-30.6,0.58,82.83,0.55,2023-02-12
Pop,Universal Music,-39.96,0.31,134.67,0.8,2016-12-05
Pop,Sony Music,-34.55,0.46,84.86,0.42,2022-06-23
Pop,Universal Music,-25.58,0.23,197.8,0.89,2025-03-11
Pop,Columbia,-4.4,0.39,95.15,0.22,2022-09-26
Pop,Sony Music,-31.04,0.16,114.88,0.36,2016-01-16
Pop,Warner Music,-21.94,0.82,123.73,0.35,2021-04-25
Pop,EMI,-14.79,0.62,100.18,0.17,2016-01-19
Pop,Warner Music,-54.06,0.2,129.77,0.78,2021-02-03
Pop,Island Records,-9.09,0.58,186.78,0.25,2021-05-23
Pop,EMI,-52.28,0.04,163.3,0.35,2018-03-10
Pop,Universal Music,-47.36,0.11,172.48,0.66,2017-12-03
Pop,EMI,-44.94,0.95,62.63,0.06,2015-04-28
Pop,EMI,-44.75,0.56,191.02,0.8,2024-04-28
Pop,Columbia,-40.5,0.35,178.37,0.32,2021-02-16
Pop,Columbia,-37.26,0.09,100,0.8,2025-09-10
Pop,XL Recordings,-1.87,0.44,74.6,0.95,2016-02-01
Pop,Universal Music,-26.05,0.84,137.7,0.13,2023-08-04
Pop,Columbia,-10.39,0.82,147.97,0.33,2025-03-05
Pop,Universal Music,-7.31,0.39,121.95,0.56,2015-09-03
Pop,Sony Music,-47.94,0.44,164.2,0.19,2021-08-23
Pop,XL Recordings,-40.07,0.94,95.21,0.75,2018-03-02
Pop,Island Records,-41.25,0.38,161.29,0.69,2018-04-06
Pop,Warner Music,-27.13,0.62,77.39,0.92,2020-03-30
Pop,EMI,-20.86,0.73,103.66,0.29,2024-08-28
Pop,Warner Music,-11.52,0.77,182.17,0.23,2016-06-12
Pop,Warner Music,-7.9,0.29,112.21,0.53,2015-06-01
Pop,XL Recordings,-15.3,0.2,139.07,0.4,2024-01-18
Pop,Sony Music,-49.11,0.07,89.58,0.77,2016-02-13
Pop,Island Records,-25.95,0.94,65.77,0.38,2015-01-01
Pop,Island Records,-18.98,0.99,61.58,0.63,2020-09-26
Pop,XL Recordings,-27.22,0.88,165.82,0.29,2023-01-09
Pop,Warner Music,-25.68,0.1,124.57,0.81,2016-02-14
Pop,Sony Music,-46.13,0.64,123.01,0.13,2021-07-07
Pop,Columbia,-27.11,0.16,192.19,0.91,2023-08-17
Pop,Sony Music,-6.97,0.96,168.22,0.63,2016-08-02
Pop,Sony Music,-15.25,0.55,136.9,0.09,2022-01-13
Pop,Warner Music,-15.71,0.8,143.98,0.31,2019-01-11
Pop,Sony Music,-23.59,0.85,142.12,0.13,2016-07-04
Pop,Island Records,-2.37,0.1,66.01,0.39,2015-04-03
Pop,Universal Music,-8.79,0.33,176.45,0.74,2016-02-10
Pop,Universal Music,-37.74,0.31,143.62,0.37,2016-09-04
Pop,XL Recordings,-13.59,0.33,129.42,0.43,2018-05-23
Pop,Warner Music,-50.56,0.15,166.9,0.51,2021-07-04
Pop,Sony Music,-27.79,0.44,82.6,0.14,2021-03-14
Pop,XL Recordings,-22.33,0.89,166.3,0.35,2015-01-23
